,date,price,bedrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,geometry,month
14002,2014-07-07,681000.0,3,1880,10032,1.0,0.0,0.0,4,0.0,1984,0.0,98006,47.5527,-122.16,2430,9732,POINT (-122.16 47.5527),7
14003,2014-09-29,255000.0,3,1160,8636,1.0,0.0,0.0,3,0.0,1923,0.0,98146,47.5097,-122.35700000000001,1300,8636,POINT (-122.357 47.5097),9
14004,2015-03-13,580000.0,2,860,4013,1.0,0.0,0.0,3,0.0,1925,0.0,98103,47.6652,-122.338,1490,4013,POINT (-122.338 47.6652),3
14005,2015-03-17,295000.0,2,1590,8000,1.0,0.0,0.0,3,680.0,1984,0.0,98055,47.458999999999996,-122.205,1590,8364,POINT (-122.205 47.459),3
14006,2014-07-30,286000.0,2,1170,6543,1.0,0.0,0.0,3,0.0,1913,0.0,98136,47.537,-122.385,1550,7225,POINT (-122.385 47.537),7
14007,2015-01-08,425000.0,3,1190,8100,1.0,0.0,0.0,3,360.0,1947,0.0,98125,47.7146,-122.311,1256,8100,POINT (-122.311 47.7146),1
14008,2014-12-12,170000.0,2,1300,11400,1.0,0.0,0.0,3,0.0,1961,0.0,98003,47.3459,-122.29899999999999,1360,9750,POINT (-122.299 47.3459),12
14009,2014-05-28,380000.0,3,1660,8281,1.0,0.0,0.0,3,0.0,1949,0.0,98136,47.5568,-122.382,1660,7559,POINT (-122.382 47.5568),5
14010,2015-05-06,506000.0,3,1160,6120,1.0,0.0,0.0,3,0.0,1947,0.0,98115,47.6853,-122.29299999999999,1150,5100,POINT (-122.293 47.6853),5
14011,2014-09-22,315000.0,3,1950,9618,2.0,0.0,0.0,3,0.0,1992,0.0,98031,47.4068,-122.18,1890,7133,POINT (-122.18 47.4068),9
14012,2014-06-17,449950.0,4,2470,3811,2.0,0.0,0.0,3,0.0,1999,0.0,98065,47.5362,-121.87700000000001,2400,4266,POINT (-121.877 47.5362),6
14013,2015-03-31,255000.0,3,1430,12420,1.0,0.0,0.0,3,0.0,1964,0.0,98056,47.5116,-122.191,1900,10350,POINT (-122.191 47.5116),3
14014,2014-06-24,289000.0,3,1970,9607,2.0,0.0,0.0,3,880.0,1988,0.0,98001,47.3462,-122.286,2020,9608,POINT (-122.286 47.3462),6
14015,2014-08-28,389000.0,3,1400,10018,1.0,0.0,0.0,4,0.0,1962,0.0,98027,47.5327,-122.03200000000001,1350,9300,POINT (-122.032 47.5327),8
14016,2014-07-21,327000.0,3,1510,344124,1.0,0.0,2.0,4,0.0,1964,0.0,98022,47.2156,-122.029,1750,169884,POINT (-122.029 47.2156),7
14017,2014-09-26,2890000.0,7,5350,14400,2.5,0.0,0.0,4,330.0,1910,0.0,98112,47.6295,-122.285,3050,7469,POINT (-122.285 47.6295),9
14018,2014-07-14,210000.0,3,920,6612,1.0,0.0,0.0,3,0.0,1948,0.0,98118,47.548,-122.28399999999999,1860,8424,POINT (-122.284 47.548),7
14019,2014-11-25,1680000.0,4,7620,29536,2.0,0.0,3.0,3,1640.0,2005,0.0,98006,47.5571,-122.14,2840,20809,POINT (-122.14 47.5571),11
14020,2014-12-29,360000.0,4,2490,4751,2.0,0.0,0.0,3,0.0,2001,0.0,98056,47.4813,-122.18799999999999,2510,5233,POINT (-122.188 47.4813),12
14021,2015-04-27,875000.0,4,3030,16000,2.0,0.0,0.0,3,0.0,1990,0.0,98077,47.7125,-122.081,3670,16641,POINT (-122.081 47.7125),4
14022,2014-11-04,550000.0,4,1650,7200,1.0,0.0,0.0,3,0.0,1967,0.0,98008,47.6384,-122.116,2180,7950,POINT (-122.116 47.6384),11
14023,2014-07-17,257500.0,3,1210,12500,1.0,0.0,0.0,3,0.0,1962,0.0,98146,47.503,-122.351,1210,12500,POINT (-122.351 47.503),7
14024,2014-12-10,1080000.0,4,2990,7389,1.5,0.0,0.0,4,900.0,1923,0.0,98144,47.5711,-122.28399999999999,2510,6157,POINT (-122.284 47.5711),12
14025,2014-10-28,202950.0,2,1060,5144,1.0,0.0,0.0,5,0.0,1969,0.0,98042,47.3613,-122.088,1130,5200,POINT (-122.088 47.3613),10
14026,2014-10-30,622000.0,4,2680,6120,1.0,0.0,0.0,5,1340.0,1959,0.0,98117,47.6965,-122.39299999999999,2320,6840,POINT (-122.393 47.6965),10
14027,2015-02-13,455000.0,4,1790,45738,1.0,0.0,0.0,3,380.0,1976,0.0,98072,47.7453,-122.12899999999999,1870,47480,POINT (-122.129 47.7453),2
14028,2014-11-17,805000.0,3,2690,17461,2.0,0.0,3.0,3,0.0,1997,0.0,98074,47.653999999999996,-122.088,3610,16887,POINT (-122.088 47.654),11
14029,2014-09-08,257000.0,2,770,9497,1.0,0.0,0.0,3,0.0,1950,0.0,98133,47.7407,-122.351,1550,7532,POINT (-122.351 47.7407),9
14030,2014-06-25,744500.0,5,2700,16570,1.0,0.0,0.0,4,950.0,1967,0.0,98005,47.6144,-122.167,2570,11840,POINT (-122.167 47.6144),6
14031,2015-04-13,885000.0,4,2620,9157,2.0,0.0,0.0,3,0.0,1996,0.0,98033,47.6916,-122.20299999999999,2240,7405,POINT (-122.203 47.6916),4
14032,2014-06-24,355000.0,2,930,747,2.0,0.0,0.0,3,300.0,2007,0.0,98144,47.5844,-122.316,940,6000,POINT (-122.316 47.5844),6
14033,2014-08-20,240000.0,3,1340,7000,1.0,0.0,0.0,4,0.0,1978,0.0,98042,47.3742,-122.149,1850,7904,POINT (-122.149 47.3742),8
14034,2014-08-19,169000.0,3,1470,18459,2.0,0.0,0.0,4,0.0,1916,0.0,98023,47.3302,-122.36,1750,16074,POINT (-122.36 47.3302),8
14035,2015-03-28,639900.0,3,2330,4160,2.0,0.0,0.0,4,0.0,1992,0.0,98052,47.6367,-122.109,2940,4500,POINT (-122.109 47.6367),3
14036,2014-06-04,292000.0,3,1730,11325,1.0,0.0,0.0,5,0.0,1972,0.0,98031,47.3921,-122.182,2030,17859,POINT (-122.182 47.3921),6
14037,2014-09-22,563500.0,4,2780,7838,2.0,0.0,3.0,3,0.0,2004,0.0,98065,47.5312,-121.861,3160,7848,POINT (-121.861 47.5312),9
14038,2015-01-26,389000.0,2,1200,7131,1.0,0.0,0.0,3,0.0,2006,0.0,98053,47.7199,-122.022,1670,4601,POINT (-122.022 47.7199),1
14039,2014-05-29,2750000.0,4,4430,21000,2.0,0.0,0.0,3,0.0,1952,2007.0,98039,47.6398,-122.23700000000001,3930,20000,POINT (-122.237 47.6398),5
14040,2014-08-21,661000.0,3,1820,4418,2.0,0.0,0.0,4,0.0,1994,0.0,98033,47.6947,-122.19,1920,13402,POINT (-122.19 47.6947),8
14041,2014-09-12,344000.0,2,1300,4659,1.0,0.0,0.0,3,0.0,2005,0.0,98053,47.7132,-122.03299999999999,1640,4780,POINT (-122.033 47.7132),9
14042,2015-04-22,510000.0,1,680,6600,1.0,0.0,0.0,3,200.0,1916,0.0,98199,47.6567,-122.39200000000001,1170,5500,POINT (-122.392 47.6567),4
14043,2014-09-16,289000.0,2,780,4132,1.0,0.0,0.0,3,0.0,1942,0.0,98136,47.5324,-122.387,1100,5100,POINT (-122.387 47.5324),9
14044,2014-08-27,365000.0,3,2430,7614,1.5,0.0,0.0,3,530.0,1979,0.0,98056,47.5065,-122.191,1720,11250,POINT (-122.191 47.5065),8
14045,2014-07-30,410000.0,3,1750,32500,1.0,0.0,0.0,4,0.0,1966,0.0,98027,47.5316,-121.959,1820,102801,POINT (-121.959 47.5316),7
14046,2014-07-24,535610.0,3,1610,5100,1.5,0.0,0.0,5,600.0,1901,0.0,98117,47.6765,-122.38600000000001,1270,5100,POINT (-122.386 47.6765),7
14047,2014-11-13,397950.0,4,2120,7620,2.0,0.0,0.0,3,0.0,1971,2002.0,98166,47.457,-122.346,1820,7620,POINT (-122.346 47.457),11
14048,2014-08-27,284000.0,3,1430,4850,1.0,0.0,0.0,3,500.0,1978,0.0,98108,47.5472,-122.303,1430,4850,POINT (-122.303 47.5472),8
14049,2014-12-17,201000.0,4,1360,8100,1.5,0.0,0.0,3,0.0,1962,0.0,98168,47.4931,-122.305,1300,8100,POINT (-122.305 47.4931),12
14050,2014-12-15,734000.0,4,2530,5000,1.5,0.0,0.0,4,840.0,1925,0.0,98117,47.6806,-122.36,1530,5000,POINT (-122.36 47.6806),12
14051,2015-01-08,357500.0,5,3270,9146,2.0,0.0,0.0,3,0.0,2002,0.0,98092,47.3342,-122.169,3200,6300,POINT (-122.169 47.3342),1
14052,2014-10-15,550120.0,5,2620,8050,1.0,0.0,0.0,3,1100.0,1975,0.0,98052,47.6919,-122.115,2030,7676,POINT (-122.115 47.6919),10
14053,2015-03-10,300000.0,3,1810,8232,1.0,0.0,0.0,3,0.0,1988,0.0,98001,47.3195,-122.273,2260,8491,POINT (-122.273 47.3195),3
14054,2014-08-19,374950.0,3,2120,9653,2.0,0.0,0.0,3,0.0,1992,0.0,98030,47.3843,-122.213,1780,9801,POINT (-122.213 47.3843),8
14055,2015-04-13,602500.0,4,2190,41000,2.0,0.0,0.0,3,0.0,1980,0.0,98075,47.5755,-122.03299999999999,2590,35370,POINT (-122.033 47.5755),4
14056,2014-12-22,221000.0,3,980,7606,1.0,0.0,0.0,3,0.0,1954,0.0,98188,47.4356,-122.29,980,8125,POINT (-122.29 47.4356),12
14057,2015-04-10,920000.0,5,2230,4400,2.0,0.0,0.0,3,500.0,1913,0.0,98102,47.6404,-122.325,1280,1800,POINT (-122.325 47.6404),4
14058,2015-03-06,235000.0,4,1540,9279,1.0,0.0,0.0,3,0.0,1955,0.0,98118,47.5163,-122.26799999999999,1540,5110,POINT (-122.268 47.5163),3
14059,2014-08-04,375000.0,3,980,7296,1.0,0.0,0.0,3,0.0,1967,0.0,98034,47.7292,-122.23100000000001,1280,7296,POINT (-122.231 47.7292),8
14060,2014-08-27,599000.0,4,2120,3640,2.0,0.0,0.0,3,0.0,2005,0.0,98029,47.5521,-121.99600000000001,2190,3640,POINT (-121.996 47.5521),8
14061,2014-06-03,562100.0,3,2090,12112,2.0,0.0,0.0,3,0.0,1983,0.0,98052,47.7015,-122.13,1760,12112,POINT (-122.13 47.7015),6
14062,2015-03-16,640000.0,3,1620,1377,2.0,0.0,0.0,3,520.0,2009,0.0,98112,47.6195,-122.29899999999999,1620,1251,POINT (-122.299 47.6195),3
14063,2014-11-20,294000.0,3,1650,11256,1.0,0.0,0.0,4,400.0,1957,0.0,98168,47.4707,-122.26,1860,11256,POINT (-122.26 47.4707),11
14064,2014-12-29,714000.0,4,3230,7766,2.0,0.0,0.0,3,0.0,2005,0.0,98052,47.7069,-122.131,3740,8344,POINT (-122.131 47.7069),12
14065,2014-05-21,970000.0,4,2790,5420,1.0,0.0,3.0,3,1660.0,1963,2013.0,98177,47.7698,-122.38600000000001,2530,7200,POINT (-122.386 47.7698),5
14066,2015-04-28,280000.0,4,1600,7916,2.0,0.0,0.0,3,0.0,1991,0.0,98022,47.193999999999996,-121.98100000000001,1540,7242,POINT (-121.981 47.194),4
14067,2014-11-12,260000.0,4,1790,4358,2.0,0.0,0.0,3,0.0,1993,0.0,98031,47.3994,-122.204,1790,4305,POINT (-122.204 47.3994),11
14068,2014-11-19,294000.0,3,2060,15050,1.5,0.0,0.0,4,0.0,1938,0.0,98023,47.3321,-122.37299999999999,1900,15674,POINT (-122.373 47.3321),11
14069,2014-07-28,255500.0,4,1370,41194,1.5,0.0,2.0,5,0.0,1900,0.0,98092,47.2716,-122.14399999999999,1590,84070,POINT (-122.144 47.2716),7
14070,2014-09-04,3300000.0,5,6200,13873,2.0,1.0,4.0,4,1760.0,1989,0.0,98008,47.605,-122.11200000000001,2940,13525,POINT (-122.112 47.605),9
14071,2014-05-08,450000.0,3,1510,43560,1.0,0.0,0.0,3,0.0,1954,0.0,98077,47.7218,-122.079,2060,67756,POINT (-122.079 47.7218),5
14072,2014-05-12,368000.0,3,1280,9898,1.0,0.0,0.0,3,0.0,1968,0.0,98072,47.7677,-122.163,1290,9625,POINT (-122.163 47.7677),5
14073,2014-11-10,830000.0,4,2180,11056,1.0,0.0,0.0,3,810.0,1963,0.0,98004,47.6042,-122.193,2090,8747,POINT (-122.193 47.6042),11
14074,2014-07-15,282500.0,2,1440,11210,1.0,0.0,0.0,4,310.0,1935,0.0,98146,47.49800000000001,-122.35,1250,9381,POINT (-122.35 47.49800000000001),7
14075,2014-05-02,335000.0,3,1580,16215,1.0,0.0,0.0,4,0.0,1978,0.0,98024,47.5643,-121.897,1450,16215,POINT (-121.897 47.5643),5
14076,2014-07-07,558000.0,2,1580,5750,1.0,0.0,0.0,5,790.0,1910,0.0,98116,47.5668,-122.384,1580,5750,POINT (-122.384 47.5668),7
14077,2015-02-24,270000.0,4,1730,8505,1.5,0.0,0.0,4,0.0,1961,0.0,98146,47.4905,-122.34700000000001,1510,8505,POINT (-122.347 47.4905),2
14078,2014-07-25,152000.0,2,700,13500,1.0,0.0,0.0,3,0.0,1920,0.0,98031,47.3882,-122.208,1600,10124,POINT (-122.208 47.3882),7
14079,2014-06-17,493000.0,4,2030,18295,1.5,0.0,0.0,4,0.0,1975,0.0,98034,47.7326,-122.179,1970,7307,POINT (-122.179 47.7326),6
14080,2014-08-15,740000.0,4,2500,10330,2.0,0.0,0.0,3,0.0,1992,0.0,98006,47.5595,-122.11399999999999,2710,8375,POINT (-122.114 47.5595),8
14081,2015-03-13,789800.0,3,2605,2216,2.0,0.0,2.0,3,515.0,1979,0.0,98033,47.6536,-122.20299999999999,2605,2300,POINT (-122.203 47.6536),3
14082,2015-05-08,275000.0,2,910,4191,1.0,0.0,0.0,3,0.0,1910,0.0,98117,47.6929,-122.36,1480,6050,POINT (-122.36 47.6929),5
14083,2014-05-07,1500000.0,6,3560,6480,2.5,0.0,0.0,4,0.0,1914,0.0,98112,47.626999999999995,-122.304,2780,6480,POINT (-122.304 47.627),5
14084,2014-09-29,424000.0,3,1140,3395,1.0,0.0,0.0,5,520.0,1925,0.0,98107,47.6712,-122.39299999999999,1480,3500,POINT (-122.393 47.6712),9
14085,2015-03-27,715000.0,2,1000,3513,1.0,0.0,4.0,4,0.0,1914,0.0,98116,47.5935,-122.39,1930,4920,POINT (-122.39 47.5935),3
14086,2014-07-30,600000.0,4,3010,7953,2.0,0.0,0.0,3,0.0,2000,0.0,98056,47.522,-122.19,2670,6202,POINT (-122.19 47.522),7
14087,2014-08-13,802000.0,2,2110,8700,1.0,0.0,4.0,4,350.0,1960,0.0,98146,47.4912,-122.365,2120,9500,POINT (-122.365 47.4912),8
14088,2014-07-26,165000.0,3,910,8700,1.0,0.0,0.0,4,0.0,1943,0.0,98188,47.449,-122.29,1090,8700,POINT (-122.29 47.449),7
14089,2014-06-09,750000.0,4,2050,5000,2.0,0.0,0.0,4,680.0,1987,0.0,98112,47.6235,-122.29799999999999,1720,5000,POINT (-122.298 47.6235),6
14090,2014-08-12,405000.0,2,1090,10481,1.0,0.0,0.0,2,310.0,1981,0.0,98074,47.632,-122.03,1160,10533,POINT (-122.03 47.632),8
14091,2014-12-03,521900.0,3,2100,12338,2.0,0.0,0.0,3,0.0,1997,0.0,98072,47.7412,-122.16799999999999,2320,6257,POINT (-122.168 47.7412),12
14092,2014-07-22,275000.0,3,1000,8018,1.0,0.0,0.0,3,0.0,1969,0.0,98034,47.7285,-122.198,1270,8000,POINT (-122.198 47.7285),7
14093,2014-10-15,600000.0,5,4410,58157,2.0,0.0,0.0,4,2080.0,2001,0.0,98058,47.4395,-122.111,2460,42565,POINT (-122.111 47.4395),10
14094,2014-05-19,442500.0,3,1800,10200,1.0,0.0,0.0,3,0.0,1967,0.0,98058,47.4496,-122.146,2140,10128,POINT (-122.146 47.4496),5
14095,2014-09-09,229950.0,2,920,7716,1.0,0.0,0.0,3,0.0,1944,0.0,98178,47.5028,-122.243,1410,7128,POINT (-122.243 47.5028),9
14096,2015-01-20,274950.0,3,1410,7265,1.0,0.0,0.0,4,0.0,1983,0.0,98042,47.3654,-122.07600000000001,1390,8060,POINT (-122.076 47.3654),1
14097,2014-11-07,407185.0,3,1860,48076,1.5,0.0,0.0,4,0.0,1929,0.0,98070,47.5051,-122.461,1410,23066,POINT (-122.461 47.5051),11
14098,2014-07-09,468000.0,4,2100,8400,1.0,0.0,0.0,4,860.0,1976,0.0,98072,47.735,-122.17,1980,8610,POINT (-122.17 47.735),7
14099,2014-09-30,450000.0,2,1030,4365,1.0,0.0,0.0,3,0.0,1942,0.0,98117,47.6875,-122.387,1420,4268,POINT (-122.387 47.6875),9
14100,2014-10-23,219950.0,2,940,8997,1.0,0.0,0.0,5,0.0,1955,0.0,98022,47.2005,-121.999,1110,9126,POINT (-121.999 47.2005),10
14101,2015-01-22,275000.0,2,1340,5995,2.0,0.0,0.0,3,0.0,1989,0.0,98028,47.7366,-122.23299999999999,1540,6616,POINT (-122.233 47.7366),1
14102,2015-04-10,229950.0,2,850,6000,1.0,0.0,0.0,3,0.0,1924,0.0,98178,47.4972,-122.22399999999999,1100,6000,POINT (-122.224 47.4972),4
14103,2014-11-25,675000.0,3,2130,4400,1.0,0.0,0.0,3,700.0,1922,0.0,98102,47.6417,-122.325,1710,3300,POINT (-122.325 47.6417),11
14104,2015-03-23,412950.0,4,2430,6796,2.0,0.0,0.0,3,0.0,1993,0.0,98058,47.4499,-122.12700000000001,2450,8400,POINT (-122.127 47.4499),3
14105,2015-04-29,670000.0,5,2290,39000,2.0,0.0,0.0,3,0.0,1979,0.0,98052,47.7012,-122.12,2750,39900,POINT (-122.12 47.7012),4
14106,2014-09-23,420000.0,3,1230,10005,1.0,0.0,0.0,4,0.0,1963,0.0,98008,47.621,-122.11399999999999,1530,8560,POINT (-122.114 47.621),9
14107,2015-01-13,358000.0,3,1150,27319,1.0,0.0,0.0,4,0.0,1976,0.0,98070,47.3933,-122.454,1700,30691,POINT (-122.454 47.3933),1
14108,2015-04-24,680000.0,3,2120,3600,2.0,0.0,0.0,3,0.0,2005,0.0,98052,47.6649,-122.08200000000001,2540,4592,POINT (-122.082 47.6649),4
14109,2014-11-04,380000.0,2,980,3400,1.0,0.0,0.0,3,0.0,1923,0.0,98105,47.6688,-122.323,1200,3420,POINT (-122.323 47.6688),11
14110,2014-12-05,515000.0,3,2130,219978,2.0,0.0,0.0,3,0.0,1986,0.0,98077,47.7754,-122.03200000000001,3340,217800,POINT (-122.032 47.7754),12
14111,2014-08-19,325000.0,2,1050,4800,1.0,0.0,0.0,4,0.0,1969,0.0,98146,47.5128,-122.38799999999999,1230,4800,POINT (-122.388 47.5128),8
14112,2014-12-04,875000.0,3,1820,6848,1.0,0.0,0.0,4,0.0,1953,0.0,98004,47.6287,-122.20700000000001,2080,11700,POINT (-122.207 47.6287),12
14113,2015-04-20,426000.0,3,2210,5750,2.0,0.0,0.0,3,500.0,1914,2000.0,98106,47.5525,-122.366,1350,5750,POINT (-122.366 47.5525),4
14114,2014-09-15,868500.0,5,2490,9639,1.0,0.0,0.0,4,880.0,1959,0.0,98040,47.551,-122.22,2290,9958,POINT (-122.22 47.551),9
14115,2014-06-11,657500.0,4,4140,24190,2.0,0.0,0.0,3,0.0,2002,0.0,98092,47.3062,-122.15,3950,24190,POINT (-122.15 47.3062),6
14116,2014-09-18,366000.0,2,1210,3090,1.0,0.0,0.0,3,350.0,1926,0.0,98118,47.5532,-122.277,1210,3348,POINT (-122.277 47.5532),9
14117,2014-09-16,385000.0,2,1010,4000,1.0,0.0,0.0,3,0.0,1911,0.0,98118,47.5536,-122.26700000000001,1040,4000,POINT (-122.267 47.5536),9
14118,2014-09-08,300000.0,4,2050,8750,1.0,0.0,0.0,3,750.0,1967,0.0,98058,47.4324,-122.171,2050,8750,POINT (-122.171 47.4324),9
14119,2015-03-20,810000.0,3,2060,3300,2.0,0.0,0.0,4,560.0,1918,0.0,98102,47.6498,-122.32,1830,3712,POINT (-122.32 47.6498),3
14120,2015-04-17,460000.0,4,1560,7200,1.0,0.0,0.0,3,700.0,1943,0.0,98115,47.7001,-122.279,1420,7200,POINT (-122.279 47.7001),4
14121,2014-10-21,459000.0,3,1780,4000,2.0,0.0,0.0,4,0.0,1995,0.0,98029,47.5677,-122.00299999999999,1730,4000,POINT (-122.003 47.5677),10
14122,2015-03-19,260000.0,3,1460,10000,1.0,0.0,0.0,4,0.0,1967,0.0,98092,47.342,-122.195,1930,14175,POINT (-122.195 47.342),3
14123,2014-11-12,557865.0,4,3030,6813,2.0,0.0,0.0,3,0.0,1987,0.0,98074,47.6296,-122.029,2310,8682,POINT (-122.029 47.6296),11
14124,2015-04-20,295000.0,4,980,3000,1.5,0.0,0.0,4,0.0,1914,0.0,98144,47.5892,-122.31200000000001,1525,3000,POINT (-122.312 47.5892),4
14125,2014-09-05,375000.0,4,1450,7245,1.0,0.0,0.0,5,0.0,1950,1983.0,98133,47.7643,-122.34299999999999,1660,7800,POINT (-122.343 47.7643),9
14126,2014-06-20,2110000.0,3,3230,17833,2.0,0.0,0.0,4,0.0,1973,0.0,98006,47.5683,-122.18799999999999,3690,17162,POINT (-122.188 47.5683),6
14127,2014-08-19,307300.0,2,1520,1020,3.0,0.0,0.0,3,0.0,1999,0.0,98133,47.7292,-122.34299999999999,1500,1245,POINT (-122.343 47.7292),8
14128,2014-08-27,225000.0,4,1410,7000,1.5,0.0,0.0,3,0.0,1963,0.0,98032,47.3767,-122.287,1540,7000,POINT (-122.287 47.3767),8
14129,2014-11-07,290000.0,3,1390,13200,2.0,0.0,0.0,3,0.0,1979,0.0,98045,47.4429,-121.771,1430,10725,POINT (-121.771 47.4429),11
14130,2014-11-20,690000.0,4,2230,5000,1.5,0.0,0.0,4,720.0,1922,0.0,98144,47.5772,-122.292,2140,5000,POINT (-122.292 47.5772),11
14131,2014-07-05,825000.0,4,2110,12653,2.0,0.0,0.0,4,0.0,1972,0.0,98040,47.536,-122.225,2350,10980,POINT (-122.225 47.536),7
14132,2014-07-02,645000.0,3,2270,11472,1.0,0.0,0.0,4,900.0,1956,0.0,98177,47.7057,-122.374,2270,8340,POINT (-122.374 47.7057),7
14133,2015-02-17,590000.0,4,2530,10611,1.0,0.0,0.0,5,1210.0,1977,0.0,98006,47.5698,-122.132,2530,10125,POINT (-122.132 47.5698),2
14134,2014-07-25,667000.0,5,1900,5470,1.0,0.0,0.0,3,720.0,1930,1965.0,98105,47.6666,-122.303,1300,3250,POINT (-122.303 47.6666),7
14135,2014-09-25,664000.0,4,2390,8432,2.0,0.0,0.0,3,0.0,1998,0.0,98074,47.6027,-122.024,2710,7417,POINT (-122.024 47.6027),9
14136,2015-04-28,452100.0,4,3160,6540,1.0,0.0,3.0,3,1580.0,1959,0.0,98178,47.5037,-122.24,1990,7090,POINT (-122.24 47.5037),4
14137,2014-12-02,290000.0,2,900,2728,2.0,0.0,0.0,3,0.0,1998,0.0,98144,47.5877,-122.29799999999999,900,2728,POINT (-122.298 47.5877),12
14138,2015-04-22,950000.0,3,3610,17483,2.0,0.0,2.0,4,0.0,1954,0.0,98146,47.4852,-122.35700000000001,2230,12600,POINT (-122.357 47.4852),4
14139,2015-01-30,662500.0,3,2070,4200,1.5,0.0,0.0,4,400.0,1906,0.0,98103,47.6624,-122.333,1490,4560,POINT (-122.333 47.6624),1
14140,2014-07-02,475000.0,4,1850,5444,2.0,0.0,0.0,5,0.0,1981,0.0,98034,47.7227,-122.16,1540,5000,POINT (-122.16 47.7227),7
14141,2014-09-15,450000.0,3,1440,9711,1.0,0.0,0.0,3,300.0,1956,0.0,98028,47.7394,-122.25200000000001,1590,9711,POINT (-122.252 47.7394),9
14142,2014-07-07,538250.0,3,2590,15229,2.0,0.0,3.0,3,0.0,1984,0.0,98198,47.3948,-122.325,2590,15229,POINT (-122.325 47.3948),7
14143,2014-05-05,329950.0,2,1140,5250,1.5,0.0,0.0,4,0.0,1949,0.0,98133,47.731,-122.34100000000001,1450,5250,POINT (-122.341 47.731),5
14144,2015-01-22,1100000.0,4,2760,5040,2.0,0.0,2.0,3,0.0,1955,2005.0,98117,47.6756,-122.40100000000001,2370,5760,POINT (-122.401 47.6756),1
14145,2014-10-20,307000.0,5,1310,4800,1.5,0.0,0.0,3,200.0,1929,0.0,98106,47.5545,-122.365,960,4800,POINT (-122.365 47.5545),10
14146,2014-06-10,433000.0,3,1870,7189,1.0,0.0,0.0,3,600.0,1959,0.0,98118,47.5412,-122.27,1780,6200,POINT (-122.27 47.5412),6
14147,2015-01-14,212000.0,3,1900,18000,1.0,0.0,0.0,4,620.0,1968,0.0,98023,47.3251,-122.354,1920,15000,POINT (-122.354 47.3251),1
14148,2014-09-08,750000.0,5,2860,6000,2.5,0.0,0.0,4,480.0,1902,0.0,98144,47.5906,-122.316,2240,6000,POINT (-122.316 47.5906),9
14149,2014-11-25,279000.0,3,1640,5650,1.0,0.0,0.0,3,0.0,2003,0.0,98042,47.3736,-122.13,2250,5488,POINT (-122.13 47.3736),11
14150,2014-06-11,476000.0,3,1140,5500,1.5,0.0,0.0,4,0.0,1908,0.0,98199,47.6606,-122.395,1690,4400,POINT (-122.395 47.6606),6
14151,2015-03-26,368000.0,5,2590,9394,1.0,0.0,0.0,4,1200.0,1963,0.0,98198,47.3941,-122.307,2580,9049,POINT (-122.307 47.3941),3
14152,2014-10-15,228950.0,4,2160,5200,1.0,0.0,0.0,3,840.0,1978,0.0,98042,47.3627,-122.09100000000001,1460,5144,POINT (-122.091 47.3627),10
14153,2014-06-18,568450.0,5,3260,58806,2.0,0.0,0.0,4,0.0,1969,0.0,98042,47.3703,-122.15899999999999,1810,17927,POINT (-122.159 47.3703),6
14154,2014-06-05,619000.0,4,1660,3800,1.5,0.0,0.0,3,0.0,1926,0.0,98115,47.6883,-122.314,1660,3767,POINT (-122.314 47.6883),6
14155,2014-07-29,275000.0,3,1640,6044,2.0,0.0,0.0,3,0.0,1996,0.0,98002,47.2844,-122.205,1600,7418,POINT (-122.205 47.2844),7
14156,2014-10-27,321500.0,4,2620,5457,2.0,0.0,0.0,3,0.0,2003,0.0,98001,47.3148,-122.27,2740,5816,POINT (-122.27 47.3148),10
14157,2014-05-08,230000.0,3,950,6000,1.0,0.0,0.0,3,160.0,1939,0.0,98108,47.5271,-122.316,1360,6000,POINT (-122.316 47.5271),5
14158,2015-01-28,179500.0,3,900,8100,1.0,0.0,0.0,4,0.0,1959,0.0,98002,47.2866,-122.221,1000,7830,POINT (-122.221 47.2866),1
14159,2014-08-18,460000.0,3,1650,7313,1.0,0.0,0.0,3,430.0,1975,0.0,98011,47.7375,-122.194,1690,7252,POINT (-122.194 47.7375),8
14160,2015-02-26,286000.0,3,1800,3980,2.0,0.0,0.0,3,0.0,2006,0.0,98042,47.4006,-122.162,2580,4307,POINT (-122.162 47.4006),2
14161,2014-10-31,427500.0,3,1480,4200,1.5,0.0,0.0,3,0.0,1925,0.0,98122,47.6147,-122.29799999999999,1460,3600,POINT (-122.298 47.6147),10
14162,2014-05-22,400000.0,3,1040,6250,1.0,0.0,0.0,3,0.0,1942,0.0,98136,47.5526,-122.385,1770,6250,POINT (-122.385 47.5526),5
14163,2014-06-24,675000.0,3,2300,5611,1.0,0.0,0.0,3,0.0,2004,0.0,98053,47.7122,-122.02600000000001,2170,5926,POINT (-122.026 47.7122),6
14164,2015-02-26,350000.0,3,2480,8906,1.0,0.0,0.0,3,1240.0,1969,0.0,98118,47.5366,-122.289,1800,8906,POINT (-122.289 47.5366),2
14165,2014-11-22,385000.0,4,1970,10358,1.0,0.0,0.0,3,430.0,1977,0.0,98028,47.7719,-122.255,1900,10358,POINT (-122.255 47.7719),11
14166,2014-07-02,525000.0,2,1530,3503,1.0,0.0,1.0,4,0.0,1916,0.0,98119,47.6368,-122.37100000000001,1280,1531,POINT (-122.371 47.6368),7
